Time (ms),Name,Value
87231,"Tilter ","true"
87231,"Dumper ","true"
87231,"Drive ","true"
87335,"Left Drive setpoint ","0.0"
87335,"DumperJag Current","0.0"
87436,"DumperJag Current","0.0"
87436,"Left Drive setpoint ","0.0"
87436,"Climber position ","0.018768310546875"
87437,"Tilter angle ","-0.002498626708984375"
87437,"Drive (left) ","0.0"
87437,"Drive (right) ","-0.0"
87437,"Range Finder ","220.83816"
87538,"Left Drive setpoint ","0.0"
87538,"DumperJag Current","0.0"
87640,"Left Drive setpoint ","0.0"
87640,"DumperJag Current","0.0"
87640,"Climber ","true"
87640,"Tilter ","true"
87640,"Dumper ","true"
87640,"Drive ","true"
87741,"Left Drive setpoint ","0.0"
87741,"DumperJag Current","0.0"
87842,"DumperJag Current","0.0"
87842,"Left Drive setpoint ","-4.440996978200467"
87842,"Climber position ","0.018768310546875"
87943,"Tilter angle ","-0.002498626708984375"
87943,"Drive (left) ","-6.734795530700683"
87943,"Drive (right) ","-0.0"
87943,"Range Finder ","220.8246"
87943,"DumperJag Current","0.0"
87943,"Left Drive setpoint ","-11.273300021585804"
88094,"Left Drive setpoint ","-12.981375782432142"
88094,"DumperJag Current","0.0"
88387,"Climber ","true"
88388,"Tilter ","true"
88388,"Dumper ","true"
88388,"Drive ","true"
88388,"DumperJag Current","0.0"
88388,"Left Drive setpoint ","-14.689451543278478"
88388,"Left Drive setpoint ","-0.5124227282538988"
88388,"DumperJag Current","0.0"
88388,"Climber position ","0.018768310546875"
88388,"Tilter angle ","-0.002498626708984375"
88388,"Drive (left) ","-2.441871320851644"
88388,"Drive (right) ","-3.2426001307169594"
88388,"Range Finder ","220.07880000000003"
88388,"DumperJag Current","0.0"
88388,"Left Drive setpoint ","0.0"
88449,"DumperJag Current","0.0"
88449,"Left Drive setpoint ","0.0"
88555,"Left Drive setpoint ","0.0"
88555,"Climber ","true"
88555,"Tilter ","true"
88555,"Dumper ","true"
88555,"Drive ","true"
88555,"DumperJag Current","0.0"
88656,"DumperJag Current","0.0"
88656,"Left Drive setpoint ","0.0"
88758,"Left Drive setpoint ","0.0"
88758,"Climber position ","0.018768310546875"
88759,"Tilter angle ","-0.001247406005859375"
88759,"Drive (left) ","0.0"
88759,"Drive (right) ","-0.0"
88759,"Range Finder ","219.76692"
88759,"DumperJag Current","0.0"
88860,"Left Drive setpoint ","0.0"
88860,"DumperJag Current","0.0"
88961,"Left Drive setpoint ","-4.440996978200467"
88962,"Climber ","true"
88962,"Tilter ","true"
88962,"Dumper ","true"
88962,"Drive ","true"
88962,"DumperJag Current","0.0"
89062,"DumperJag Current","0.0"
89062,"Left Drive setpoint ","-7.857148499893135"
89163,"Left Drive setpoint ","-11.273300021585804"
89163,"Climber position ","0.018768310546875"
89163,"Tilter angle ","-0.002498626708984375"
89163,"Drive (left) ","0.0"
89163,"Drive (right) ","-0.0"
89163,"Range Finder ","219.76692"
89163,"DumperJag Current","0.0"
89264,"Left Drive setpoint ","-14.689451543278478"
89264,"DumperJag Current","0.0"
89365,"DumperJag Current","0.0"
89365,"Left Drive setpoint ","-16.39752730412481"
89366,"Climber ","true"
89366,"Tilter ","true"
89366,"Dumper ","true"
89366,"Drive ","true"
89467,"Left Drive setpoint ","-18.105603064971145"
89468,"DumperJag Current","0.0"
89569,"DumperJag Current","0.0"
89569,"Left Drive setpoint ","-16.39752730412481"
89569,"Climber position ","0.018768310546875"
89569,"Tilter angle ","-0.002498626708984375"
89569,"Drive (left) ","-3.030163725280761"
89569,"Drive (right) ","2.0501838826497396"
89569,"Range Finder ","248.86668000000003"
89669,"DumperJag Current","0.0"
89669,"Left Drive setpoint ","-2.2204984891002337"
89775,"Left Drive setpoint ","0.0"
89776,"DumperJag Current","0.0"
89776,"Climber ","true"
89776,"Tilter ","true"
89776,"Dumper ","true"
89776,"Drive ","true"
89876,"DumperJag Current","0.0"
89876,"Left Drive setpoint ","0.0"
89978,"Left Drive setpoint ","0.0"
89979,"DumperJag Current","0.0"
89979,"Climber position ","0.018768310546875"
89979,"Tilter angle ","-0.001247406005859375"
89979,"Drive (left) ","0.0"
89979,"Drive (right) ","-0.0"
89979,"Range Finder ","248.90736"
90080,"Left Drive setpoint ","0.0"
90080,"DumperJag Current","0.0"
90180,"Left Drive setpoint ","0.0"
90181,"DumperJag Current","0.0"
90181,"Climber ","true"
90181,"Tilter ","true"
90181,"Dumper ","true"
90181,"Drive ","true"
90281,"DumperJag Current","0.0"
90281,"Left Drive setpoint ","0.0"
90384,"Left Drive setpoint ","0.0"
90384,"DumperJag Current","0.0"
90384,"Climber position ","0.018768310546875"
90384,"Tilter angle ","-0.001247406005859375"
90384,"Drive (left) ","0.0"
90384,"Drive (right) ","-0.0"
90384,"Range Finder ","248.90736"
90484,"Left Drive setpoint ","0.0"
90485,"DumperJag Current","0.0"
90585,"DumperJag Current","0.0"
90585,"Left Drive setpoint ","0.0"
90586,"Climber ","true"
90586,"Tilter ","true"
90586,"Dumper ","true"
90586,"Drive ","true"
90687,"Left Drive setpoint ","0.0"
90687,"DumperJag Current","0.0"
90789,"DumperJag Current","0.0"
90789,"Left Drive setpoint ","0.0"
90789,"Climber position ","0.018768310546875"
90789,"Tilter angle ","-0.001247406005859375"
90789,"Drive (left) ","0.0"
90890,"Drive (right) ","-0.0"
90890,"Range Finder ","248.90736"
90890,"DumperJag Current","0.0"
90890,"Left Drive setpoint ","0.0"
90997,"Left Drive setpoint ","0.0"
90998,"DumperJag Current","0.0"
90998,"Climber ","true"
90998,"Tilter ","true"
90998,"Dumper ","true"
90998,"Drive ","true"
91099,"DumperJag Current","0.0"
91099,"Left Drive setpoint ","0.0"
91200,"Left Drive setpoint ","0.0"
91201,"DumperJag Current","0.0"
91201,"Climber position ","0.018768310546875"
91301,"Tilter angle ","-0.001247406005859375"
91301,"Drive (left) ","0.0"
91301,"Drive (right) ","-0.0"
91301,"Range Finder ","248.90736"
91302,"DumperJag Current","0.0"
91302,"Left Drive setpoint ","0.0"
91402,"Left Drive setpoint ","0.0"
91402,"DumperJag Current","0.0"
91503,"Climber ","true"
91503,"Tilter ","true"
91503,"Dumper ","true"
91503,"Drive ","true"
91504,"DumperJag Current","0.0"
91504,"Left Drive setpoint ","0.0"
91605,"Left Drive setpoint ","0.0"
91605,"DumperJag Current","0.0"
91706,"Climber position ","0.018768310546875"
91707,"Tilter angle ","-0.001247406005859375"
91707,"Drive (left) ","0.0"
91707,"Drive (right) ","-0.0"
91707,"Range Finder ","248.90736"
91707,"DumperJag Current","0.0"
91707,"Left Drive setpoint ","0.0"
91808,"DumperJag Current","0.0"
91808,"Left Drive setpoint ","0.0"
91909,"Left Drive setpoint ","0.0"
91910,"Climber ","true"
91910,"Tilter ","true"
91910,"Dumper ","true"
91910,"Drive ","true"
91910,"DumperJag Current","0.0"
92011,"DumperJag Current","0.0"
92011,"Left Drive setpoint ","0.0"
92114,"Left Drive setpoint ","0.0"
92114,"Climber position ","0.018768310546875"
92114,"Tilter angle ","-0.001247406005859375"
92115,"Drive (left) ","0.0"
92115,"Drive (right) ","-0.0"
92115,"Range Finder ","220.25508000000002"
92115,"DumperJag Current","0.0"
92217,"Left Drive setpoint ","0.0"
92217,"DumperJag Current","0.0"
92318,"DumperJag Current","0.0"
92318,"Left Drive setpoint ","0.0"
92318,"Climber ","true"
92318,"Tilter ","true"
92318,"Dumper ","true"
92318,"Drive ","true"
92419,"Left Drive setpoint ","0.0"
92419,"DumperJag Current","0.0"
92520,"Left Drive setpoint ","0.0"
92520,"Climber position ","0.018768310546875"
92521,"Tilter angle ","-0.001247406005859375"
92521,"Drive (left) ","0.0"
92521,"Drive (right) ","-0.0"
92521,"Range Finder ","248.90736"
92521,"DumperJag Current","0.0"
92622,"Left Drive setpoint ","0.0"
92622,"DumperJag Current","0.0"
92722,"DumperJag Current","0.0"
92723,"Left Drive setpoint ","0.0"
92723,"Climber ","true"
92723,"Tilter ","true"
92723,"Dumper ","true"
92723,"Drive ","true"
92824,"Left Drive setpoint ","0.0"
92824,"DumperJag Current","0.0"
92927,"DumperJag Current","0.0"
92927,"Left Drive setpoint ","0.0"
92927,"Climber position ","0.018768310546875"
92927,"Tilter angle ","-0.001247406005859375"
92927,"Drive (left) ","0.0"
92927,"Drive (right) ","-0.0"
92927,"Range Finder ","248.90736"
93028,"DumperJag Current","0.0"
93028,"Left Drive setpoint ","0.0"
93129,"Left Drive setpoint ","0.0"
93130,"DumperJag Current","0.0"
93130,"Climber ","true"
93130,"Tilter ","true"
93130,"Dumper ","true"
93130,"Drive ","true"
93264,"DumperJag Current","0.0"
93264,"Left Drive setpoint ","0.0"
93334,"Left Drive setpoint ","0.0"
93334,"DumperJag Current","0.0"
93334,"Climber position ","0.018768310546875"
93335,"Tilter angle ","-0.001247406005859375"
93335,"Drive (left) ","0.0"
93335,"Drive (right) ","-0.0"
93335,"Range Finder ","220.25508000000002"
93435,"Left Drive setpoint ","0.0"
93435,"DumperJag Current","0.0"
93536,"DumperJag Current","0.0"
93536,"Left Drive setpoint ","0.0"
93536,"Climber ","true"
93536,"Tilter ","true"
93536,"Dumper ","true"
93536,"Drive ","true"
93638,"Left Drive setpoint ","0.0"
93638,"DumperJag Current","0.0"
93739,"DumperJag Current","0.0"
93739,"Left Drive setpoint ","0.0"
93740,"Climber position ","0.018768310546875"
93740,"Tilter angle ","-0.001247406005859375"
93740,"Drive (left) ","0.0"
93740,"Drive (right) ","-0.0"
93740,"Range Finder ","248.90736"
93840,"Left Drive setpoint ","0.0"
93840,"DumperJag Current","0.0"
93941,"DumperJag Current","0.0"
93941,"Left Drive setpoint ","0.0"
93941,"Climber ","true"
93941,"Tilter ","true"
93941,"Dumper ","true"
93942,"Drive ","true"
94043,"Left Drive setpoint ","0.0"
94043,"DumperJag Current","0.0"
94145,"DumperJag Current","0.0"
94145,"Left Drive setpoint ","0.0"
94145,"Climber position ","0.018768310546875"
94145,"Tilter angle ","-0.001247406005859375"
94247,"Drive (left) ","0.0"
94247,"Drive (right) ","-0.0"
94247,"Range Finder ","248.90736"
94247,"DumperJag Current","0.0"
94247,"Left Drive setpoint ","0.0"
94348,"Left Drive setpoint ","0.0"
94348,"DumperJag Current","0.0"
94451,"Climber ","true"
94451,"Tilter ","true"
94451,"Dumper ","true"
94451,"Drive ","true"
94451,"DumperJag Current","0.0"
94451,"Left Drive setpoint ","0.0"
94555,"Left Drive setpoint ","0.0"
94555,"DumperJag Current","0.0"
94657,"Climber position ","0.018768310546875"
94657,"Tilter angle ","-0.001247406005859375"
94657,"Drive (left) ","0.0"
94657,"Drive (right) ","-0.0"
94657,"Range Finder ","248.90736"
94657,"DumperJag Current","0.0"
94657,"Left Drive setpoint ","0.0"
94759,"DumperJag Current","0.0"
94759,"Left Drive setpoint ","0.0"
94860,"Left Drive setpoint ","0.0"
94860,"Climber ","true"
94860,"Tilter ","true"
94861,"Dumper ","true"
94861,"Drive ","true"
94861,"DumperJag Current","0.0"
94962,"Left Drive setpoint ","0.0"
94962,"DumperJag Current","0.0"
95064,"Climber position ","0.018768310546875"
95064,"Tilter angle ","-0.001247406005859375"
95064,"Drive (left) ","0.0"
95064,"Drive (right) ","-0.0"
95064,"Range Finder ","248.90736"
95064,"DumperJag Current","0.0"
95064,"Left Drive setpoint ","0.0"
95165,"DumperJag Current","0.0"
95165,"Left Drive setpoint ","0.0"
95268,"Left Drive setpoint ","0.0"
95268,"Climber ","true"
95268,"Tilter ","true"
95268,"Dumper ","true"
95268,"Drive ","true"
95268,"DumperJag Current","0.0"
95369,"DumperJag Current","0.0"
95369,"Left Drive setpoint ","0.0"
95471,"Left Drive setpoint ","0.0"
95471,"Climber position ","0.018768310546875"
95471,"Tilter angle ","-0.001247406005859375"
95471,"Drive (left) ","0.0"
95472,"Drive (right) ","-0.0"
95472,"Range Finder ","248.90736"
95472,"DumperJag Current","0.0"
95572,"Left Drive setpoint ","0.0"
95572,"DumperJag Current","0.0"
95677,"DumperJag Current","0.0"
95677,"Left Drive setpoint ","0.0"
95677,"Climber ","true"
95677,"Tilter ","true"
95677,"Dumper ","true"
95677,"Drive ","true"
95778,"Left Drive setpoint ","0.0"
95778,"DumperJag Current","0.0"
95880,"Left Drive setpoint ","0.0"
95880,"Climber position ","0.018768310546875"
95880,"Tilter angle ","-0.001247406005859375"
95881,"Drive (left) ","0.0"
95881,"Drive (right) ","-0.0"
95881,"Range Finder ","248.85312"
95881,"DumperJag Current","0.0"
95980,"Left Drive setpoint ","0.0"
95980,"DumperJag Current","0.0"
96082,"DumperJag Current","0.0"
96082,"Left Drive setpoint ","0.0"
96082,"Climber ","true"
96082,"Tilter ","true"
96082,"Dumper ","true"
96082,"Drive ","true"
96182,"Left Drive setpoint ","0.0"
96182,"DumperJag Current","0.0"
96284,"DumperJag Current","0.0"
96284,"Left Drive setpoint ","0.0"
96284,"Climber position ","0.018768310546875"
96284,"Tilter angle ","-0.001247406005859375"
96284,"Drive (left) ","0.0"
96284,"Drive (right) ","-0.0"
96284,"Range Finder ","248.90736"
96385,"DumperJag Current","0.0"
96385,"Left Drive setpoint ","0.0"
96486,"Left Drive setpoint ","0.0"
96486,"DumperJag Current","0.0"
96487,"Climber ","true"
96487,"Tilter ","true"
96487,"Dumper ","true"
96487,"Drive ","true"
96588,"DumperJag Current","0.0"
96588,"Left Drive setpoint ","0.0"
96688,"Left Drive setpoint ","0.0"
96688,"DumperJag Current","0.0"
96688,"Climber position ","0.018768310546875"
96688,"Tilter angle ","-0.001247406005859375"
96688,"Drive (left) ","0.0"
96688,"Drive (right) ","-0.0"
96688,"Range Finder ","248.86668000000003"
96789,"Left Drive setpoint ","0.0"
96790,"DumperJag Current","0.0"
96891,"DumperJag Current","0.0"
96891,"Left Drive setpoint ","0.0"
96891,"Climber ","true"
96891,"Tilter ","true"
96891,"Dumper ","true"
96891,"Drive ","true"
96994,"Left Drive setpoint ","0.0"
96995,"DumperJag Current","0.0"
97096,"DumperJag Current","0.0"
97096,"Left Drive setpoint ","0.0"
97096,"Climber position ","0.018768310546875"
97096,"Tilter angle ","-0.001247406005859375"
97096,"Drive (left) ","0.0"
97096,"Drive (right) ","-0.0"
97096,"Range Finder ","248.90736"
97198,"Left Drive setpoint ","0.0"
97199,"DumperJag Current","0.0"
97298,"Left Drive setpoint ","0.0"
97298,"DumperJag Current","0.0"
97298,"Climber ","true"
97298,"Tilter ","true"
97298,"Dumper ","true"
97298,"Drive ","true"
97399,"Left Drive setpoint ","0.0"
97399,"DumperJag Current","0.0"
97501,"DumperJag Current","0.0"
97501,"Left Drive setpoint ","0.0"
97501,"Climber position ","0.018768310546875"
97603,"Tilter angle ","-0.001247406005859375"
97603,"Drive (left) ","0.0"
97603,"Drive (right) ","-0.0"
97603,"Range Finder ","248.86668000000003"
97603,"DumperJag Current","0.0"
97603,"Left Drive setpoint ","0.0"
97704,"Left Drive setpoint ","0.0"
97704,"DumperJag Current","0.0"
97805,"Climber ","true"
97805,"Tilter ","true"
97805,"Dumper ","true"
97805,"Drive ","true"
97805,"DumperJag Current","0.0"
97805,"Left Drive setpoint ","0.0"
97907,"Left Drive setpoint ","0.0"
97907,"DumperJag Current","0.0"
98008,"Climber position ","0.018768310546875"
98008,"Tilter angle ","-0.001247406005859375"
98008,"Drive (left) ","0.0"
98008,"Drive (right) ","-0.0"
98009,"Range Finder ","8.01396"
98009,"DumperJag Current","0.0"
98009,"Left Drive setpoint ","0.0"
98150,"DumperJag Current","0.0"
98150,"Left Drive setpoint ","0.0"
98210,"Left Drive setpoint ","0.0"
98210,"Climber ","true"
98210,"Tilter ","true"
98210,"Dumper ","true"
98210,"Drive ","true"
98210,"DumperJag Current","0.0"
98314,"DumperJag Current","0.0"
98314,"Left Drive setpoint ","0.0"
98548,"Left Drive setpoint ","0.0"
98630,"Climber position ","0.018768310546875"
98630,"Tilter angle ","-0.001247406005859375"
98630,"Drive (left) ","0.0"
98630,"Drive (right) ","-0.0"
98630,"Range Finder ","248.85312"
98630,"DumperJag Current","0.0"
98630,"Left Drive setpoint ","0.0"
98630,"DumperJag Current","0.0"
98630,"Left Drive setpoint ","0.0"
98630,"Climber ","true"
98630,"Tilter ","true"
98630,"Dumper ","true"
98630,"Drive ","true"
98630,"DumperJag Current","0.0"
98720,"DumperJag Current","0.0"
98720,"Left Drive setpoint ","0.0"
98821,"Left Drive setpoint ","0.0"
98821,"Climber position ","0.018768310546875"
98821,"Tilter angle ","-0.001247406005859375"
98822,"Drive (left) ","0.0"
98822,"Drive (right) ","-0.0"
98822,"Range Finder ","248.90736"
98822,"DumperJag Current","0.0"
98922,"DumperJag Current","0.0"
98922,"Climber ","true"
98922,"Tilter ","true"
98922,"Dumper ","true"
98922,"Drive ","true"
99024,"DumperJag Current","0.0"
99024,"Climber position ","0.018768310546875"
99024,"Tilter angle ","-0.001247406005859375"
99024,"Drive (left) ","0.0"
99024,"Drive (right) ","-0.0"
99024,"Range Finder ","248.86668000000003"
99124,"DumperJag Current","0.0"
99124,"Climber ","true"
99124,"Tilter ","true"
99124,"Dumper ","true"
99124,"Drive ","true"
99225,"DumperJag Current","0.0"
99225,"Climber position ","0.018768310546875"
99225,"Tilter angle ","-0.001247406005859375"
99225,"Drive (left) ","0.0"
99225,"Drive (right) ","-0.0"
99225,"Range Finder ","248.85312"
99326,"DumperJag Current","0.0"
99326,"Climber ","true"
99326,"Tilter ","true"
99326,"Dumper ","true"
99326,"Drive ","true"
99428,"DumperJag Current","0.0"
99428,"Climber position ","0.018768310546875"
99428,"Tilter angle ","-0.001247406005859375"
99529,"Drive (left) ","0.0"
99529,"Drive (right) ","-0.0"
99529,"Range Finder ","248.85312"
99529,"DumperJag Current","0.0"
99632,"Climber ","true"
99632,"Tilter ","true"
99632,"Dumper ","true"
99632,"Drive ","true"
99632,"DumperJag Current","0.0"
99736,"Climber position ","0.018768310546875"
99736,"Tilter angle ","-0.001247406005859375"
99736,"Drive (left) ","0.0"
99736,"Drive (right) ","-0.0"
99736,"Range Finder ","248.90736"
99736,"DumperJag Current","0.0"
99837,"DumperJag Current","0.0"
99837,"Climber ","true"
99837,"Tilter ","true"
99837,"Dumper ","true"
99837,"Drive ","true"
99939,"DumperJag Current","0.0"
99939,"Climber position ","0.018768310546875"
99939,"Tilter angle ","-0.001247406005859375"
99939,"Drive (left) ","0.0"
99939,"Drive (right) ","-0.0"
99939,"Range Finder ","248.86668000000003"
100040,"DumperJag Current","0.0"
100040,"Climber ","true"
100040,"Tilter ","true"
100040,"Dumper ","true"
100040,"Drive ","true"
100141,"DumperJag Current","0.0"
100141,"Climber position ","0.018768310546875"
100141,"Tilter angle ","-0.001247406005859375"
100141,"Drive (left) ","0.0"
100141,"Drive (right) ","-0.0"
100141,"Range Finder ","248.90736"
100242,"DumperJag Current","0.0"
100242,"Climber ","true"
100242,"Tilter ","true"
100242,"Dumper ","true"
100242,"Drive ","true"
100343,"DumperJag Current","0.0"
100343,"Climber position ","0.018768310546875"
100343,"Tilter angle ","-0.001247406005859375"
100344,"Drive (left) ","0.0"
100344,"Drive (right) ","-0.0"
100344,"Range Finder ","248.85312"
100444,"DumperJag Current","0.0"
100444,"Climber ","true"
100444,"Tilter ","true"
100444,"Dumper ","true"
100444,"Drive ","true"
100545,"DumperJag Current","0.0"
100545,"Climber position ","0.018768310546875"
100545,"Tilter angle ","-0.001247406005859375"
100545,"Drive (left) ","0.0"
100545,"Drive (right) ","-0.0"
100545,"Range Finder ","248.90736"
100646,"DumperJag Current","0.0"
100646,"Climber ","true"
100646,"Tilter ","true"
100646,"Dumper ","true"
100646,"Drive ","true"
100747,"DumperJag Current","0.0"
100747,"Climber position ","0.018768310546875"
100747,"Tilter angle ","-0.001247406005859375"
100747,"Drive (left) ","0.0"
100849,"Drive (right) ","-0.0"
100849,"Range Finder ","248.85312"
100850,"DumperJag Current","0.0"
100952,"Climber ","true"
100952,"Tilter ","true"
100952,"Dumper ","true"
100952,"Drive ","true"
100952,"DumperJag Current","0.0"
101056,"Climber position ","0.018768310546875"
101056,"Tilter angle ","-0.001247406005859375"
101056,"Drive (left) ","0.0"
101056,"Drive (right) ","-0.0"
101056,"Range Finder ","248.85312"
101056,"DumperJag Current","0.0"
101158,"DumperJag Current","0.0"
101159,"Climber ","true"
101159,"Tilter ","true"
101159,"Dumper ","true"
101159,"Drive ","true"
101260,"DumperJag Current","0.0"
101260,"Climber position ","0.018768310546875"
101260,"Tilter angle ","-0.001247406005859375"
101260,"Drive (left) ","0.0"
101260,"Drive (right) ","-0.0"
101260,"Range Finder ","248.81244"
101361,"DumperJag Current","0.0"
101361,"Climber ","true"
101361,"Tilter ","true"
101361,"Dumper ","true"
101361,"Drive ","true"
101462,"DumperJag Current","0.0"
101462,"Climber position ","0.018768310546875"
101462,"Tilter angle ","-0.001247406005859375"
101462,"Drive (left) ","0.0"
101462,"Drive (right) ","-0.0"
101462,"Range Finder ","248.85312"
101563,"DumperJag Current","0.0"
101563,"Climber ","true"
101563,"Tilter ","true"
101563,"Dumper ","true"
101563,"Drive ","true"
101665,"DumperJag Current","0.0"
101665,"Climber position ","0.018768310546875"
101665,"Tilter angle ","-0.001247406005859375"
101665,"Drive (left) ","0.0"
101665,"Drive (right) ","-0.0"
101665,"Range Finder ","248.85312"
101765,"DumperJag Current","0.0"
101765,"Climber ","true"
101765,"Tilter ","true"
101765,"Dumper ","true"
101765,"Drive ","true"
101866,"DumperJag Current","0.0"
101866,"Climber position ","0.018768310546875"
101866,"Tilter angle ","-0.001247406005859375"
101866,"Drive (left) ","0.0"
101866,"Drive (right) ","-0.0"
101866,"Range Finder ","248.86668000000003"
101967,"DumperJag Current","0.0"
101967,"Climber ","true"
101967,"Tilter ","true"
101967,"Dumper ","true"
101967,"Drive ","true"
102069,"DumperJag Current","0.0"
102069,"Climber position ","0.018768310546875"
102069,"Tilter angle ","-0.001247406005859375"
102069,"Drive (left) ","0.0"
102172,"Drive (right) ","-0.0"
102172,"Range Finder ","248.86668000000003"
102172,"DumperJag Current","0.0"
102277,"Climber ","true"
102277,"Tilter ","true"
102277,"Dumper ","true"
102277,"Drive ","true"
102277,"DumperJag Current","0.0"
102379,"Climber position ","0.018768310546875"
102379,"Tilter angle ","-0.001247406005859375"
102379,"Drive (left) ","0.0"
102379,"Drive (right) ","-0.0"
102379,"Range Finder ","248.86668000000003"
102379,"DumperJag Current","0.0"
102479,"DumperJag Current","0.0"
102480,"Climber ","true"
102480,"Tilter ","true"
102480,"Dumper ","true"
102480,"Drive ","true"
102581,"Climber position ","0.018768310546875"
102581,"Tilter angle ","-0.001247406005859375"
102581,"Drive (left) ","0.0"
102581,"Drive (right) ","-0.0"
102581,"Range Finder ","248.85312"
102581,"DumperJag Current","0.0"
102682,"DumperJag Current","0.0"
102682,"Climber ","true"
102682,"Tilter ","true"
102682,"Dumper ","true"
102682,"Drive ","true"
102783,"DumperJag Current","0.0"
102783,"Climber position ","0.018768310546875"
102783,"Tilter angle ","-0.001247406005859375"
102783,"Drive (left) ","0.0"
102783,"Drive (right) ","-0.0"
102783,"Range Finder ","248.86668000000003"
102884,"DumperJag Current","0.0"
102884,"Climber ","true"
102884,"Tilter ","true"
102884,"Dumper ","true"
102884,"Drive ","true"
102985,"DumperJag Current","0.0"
102985,"Climber position ","0.018768310546875"
102985,"Tilter angle ","-0.001247406005859375"
102985,"Drive (left) ","0.0"
102985,"Drive (right) ","-0.0"
102985,"Range Finder ","248.90736"
103086,"DumperJag Current","0.0"
103086,"Climber ","true"
103086,"Tilter ","true"
103086,"Dumper ","true"
103086,"Drive ","true"
103187,"DumperJag Current","0.0"
103187,"Climber position ","0.018768310546875"
103187,"Tilter angle ","-0.001247406005859375"
103187,"Drive (left) ","0.0"
103187,"Drive (right) ","-0.0"
103187,"Range Finder ","248.90736"
103288,"DumperJag Current","0.0"
103288,"Climber ","true"
103288,"Tilter ","true"
103288,"Dumper ","true"
103288,"Drive ","true"
103390,"DumperJag Current","0.0"
103390,"Climber position ","0.018768310546875"
103390,"Tilter angle ","-0.001247406005859375"
103390,"Drive (left) ","0.0"
103493,"Drive (right) ","-0.0"
103493,"Range Finder ","248.86668000000003"
103493,"DumperJag Current","0.0"
103596,"Climber ","true"
103596,"Tilter ","true"
103596,"Dumper ","true"
103596,"Drive ","true"
103596,"DumperJag Current","0.0"
103697,"Climber position ","0.018768310546875"
103697,"Tilter angle ","-0.001247406005859375"
103697,"Drive (left) ","0.0"
103697,"Drive (right) ","-0.0"
103697,"Range Finder ","248.86668000000003"
103697,"DumperJag Current","0.0"
103798,"DumperJag Current","0.0"
103799,"Climber ","true"
103799,"Tilter ","true"
103799,"Dumper ","true"
103799,"Drive ","true"
103900,"DumperJag Current","0.0"
103901,"Climber position ","0.018768310546875"
103901,"Tilter angle ","-0.001247406005859375"
103901,"Drive (left) ","0.0"
103901,"Drive (right) ","-0.0"
103901,"Range Finder ","248.90736"
104002,"DumperJag Current","0.0"
104002,"Climber ","true"
104002,"Tilter ","true"
104002,"Dumper ","true"
104002,"Drive ","true"
104103,"DumperJag Current","0.0"
104103,"Climber position ","0.018768310546875"
104103,"Tilter angle ","-0.001247406005859375"
104103,"Drive (left) ","0.0"
104103,"Drive (right) ","-0.0"
104103,"Range Finder ","248.85312"
104204,"DumperJag Current","0.0"
104204,"Climber ","true"
104204,"Tilter ","true"
104204,"Dumper ","true"
104204,"Drive ","true"
104305,"DumperJag Current","0.0"
104305,"Climber position ","0.018768310546875"
104305,"Tilter angle ","-0.001247406005859375"
104305,"Drive (left) ","0.0"
104305,"Drive (right) ","-0.0"
104305,"Range Finder ","248.86668000000003"
104406,"DumperJag Current","0.0"
104410,"Climber ","true"
104410,"Tilter ","true"
104410,"Dumper ","true"
104410,"Drive ","true"
104507,"DumperJag Current","0.0"
104507,"Climber position ","0.018768310546875"
104507,"Tilter angle ","-0.001247406005859375"
104507,"Drive (left) ","0.0"
104507,"Drive (right) ","-0.0"
104507,"Range Finder ","248.85312"
104608,"DumperJag Current","0.0"
104608,"Climber ","true"
104608,"Tilter ","true"
104608,"Dumper ","true"
104608,"Drive ","true"
104709,"DumperJag Current","0.0"
104709,"Climber position ","0.018768310546875"
104709,"Tilter angle ","-0.001247406005859375"
104709,"Drive (left) ","0.0"
104809,"Drive (right) ","-0.0"
104810,"Range Finder ","248.90736"
104810,"DumperJag Current","0.0"
104911,"Climber ","true"
104911,"Tilter ","true"
104911,"Dumper ","true"
104911,"Drive ","true"
104911,"DumperJag Current","0.0"
105014,"Climber position ","0.018768310546875"
105015,"Tilter angle ","-0.001247406005859375"
105015,"Drive (left) ","0.0"
105015,"Drive (right) ","-0.0"
105015,"Range Finder ","248.86668000000003"
105015,"DumperJag Current","0.0"
105118,"DumperJag Current","0.0"
105118,"Climber ","true"
105118,"Tilter ","true"
105118,"Dumper ","true"
105118,"Drive ","true"
105218,"DumperJag Current","0.0"
105218,"Climber position ","0.018768310546875"
105218,"Tilter angle ","-0.001247406005859375"
105218,"Drive (left) ","0.0"
105218,"Drive (right) ","-0.0"
105218,"Range Finder ","248.85312"
105319,"DumperJag Current","0.0"
105319,"Climber ","true"
105319,"Tilter ","true"
105320,"Dumper ","true"
105320,"Drive ","true"
105420,"DumperJag Current","0.0"
105420,"Climber position ","0.018768310546875"
105420,"Tilter angle ","-0.001247406005859375"
105420,"Drive (left) ","0.0"
105420,"Drive (right) ","-0.0"
105420,"Range Finder ","248.86668000000003"
105522,"DumperJag Current","0.0"
105522,"Climber ","true"
105522,"Tilter ","true"
105522,"Dumper ","true"
105522,"Drive ","true"
105623,"DumperJag Current","0.0"
105623,"Climber position ","0.018768310546875"
105623,"Tilter angle ","-0.001247406005859375"
105623,"Drive (left) ","0.0"
105623,"Drive (right) ","-0.0"
105623,"Range Finder ","248.86668000000003"
