Time (ms),Name,Value
116067,"DumperJag Current","0.0"
116067,"Left Drive setpoint ","-18.105603064971145"
116168,"Left Drive setpoint ","-42.01866371681983"
116168,"DumperJag Current","0.0"
116168,"Climber position ","0.018768310546875"
116168,"Tilter angle ","0.0"
116168,"Drive (left) ","-6.757295307159423"
116168,"Drive (right) ","-0.0"
116169,"Range Finder ","248.77176000000003"
116270,"Left Drive setpoint ","-48.85096676020516"
116270,"DumperJag Current","0.0"
116371,"DumperJag Current","0.0"
116371,"Left Drive setpoint ","-65.93172436866851"
116371,"Climber ","true"
116371,"Tilter ","true"
116371,"Dumper ","true"
116371,"Drive ","true"
116477,"Left Drive setpoint ","-83.01248197713184"
116477,"DumperJag Current","0.0"
116578,"DumperJag Current","0.0"
116578,"Left Drive setpoint ","-106.92554262898054"
116578,"Climber position ","0.018768310546875"
116578,"Tilter angle ","0.0"
116578,"Drive (left) ","-20.21874868367513"
116578,"Drive (right) ","-0.0"
116578,"Range Finder ","248.77176000000003"
116680,"Left Drive setpoint ","-117.17399719405857"
116680,"DumperJag Current","0.0"
116781,"Left Drive setpoint ","-117.17399719405857"
116781,"DumperJag Current","0.0"
116781,"Climber ","true"
116781,"Tilter ","true"
116781,"Dumper ","true"
116781,"Drive ","true"
116882,"Left Drive setpoint ","-117.17399719405857"
116882,"DumperJag Current","0.0"
116984,"DumperJag Current","0.0"
116984,"Left Drive setpoint ","-117.17399719405857"
116984,"Climber position ","0.018768310546875"
117085,"Tilter angle ","0.0"
117085,"Drive (left) ","-25.182511372375487"
117085,"Drive (right) ","-0.0"
117085,"Range Finder ","248.81244"
117085,"DumperJag Current","0.0"
117085,"Left Drive setpoint ","-130.8386032808292"
117186,"Left Drive setpoint ","-171.83242154114126"
117187,"DumperJag Current","0.0"
117289,"Climber ","true"
117289,"Tilter ","true"
117289,"Dumper ","true"
117289,"Drive ","true"
117289,"DumperJag Current","0.0"
117289,"Left Drive setpoint ","-182.08087610621925"
117391,"Left Drive setpoint ","-195.74548219298995"
117391,"DumperJag Current","0.0"
117493,"Climber position ","0.018768310546875"
117493,"Tilter angle ","0.0"
117493,"Drive (left) ","-38.661031065368654"
117494,"Drive (right) ","-0.0"
117494,"Range Finder ","248.73108000000002"
117494,"DumperJag Current","0.0"
117494,"Left Drive setpoint ","-212.82623980145326"
117597,"DumperJag Current","0.0"
117597,"Left Drive setpoint ","-253.82005806176534"
117697,"Left Drive setpoint ","-298.23002784377"
117697,"Climber ","true"
117697,"Tilter ","true"
117697,"Dumper ","true"
117697,"Drive ","true"
117697,"DumperJag Current","0.0"
117799,"DumperJag Current","0.0"
117800,"Left Drive setpoint ","-335.80769458238933"
117901,"Climber position ","0.018768310546875"
117901,"Tilter angle ","0.0"
117901,"Drive (left) ","-70.05805760192871"
117901,"Drive (right) ","-0.0"
117901,"Range Finder ","248.81244"
117901,"DumperJag Current","0.0"
117901,"Left Drive setpoint ","-369.96920979931605"
118002,"Left Drive setpoint ","-376.80151284270136"
118003,"DumperJag Current","0.0"
118104,"Climber ","true"
118104,"Tilter ","true"
118104,"Dumper ","true"
118104,"Drive ","true"
118104,"DumperJag Current","0.0"
118104,"Left Drive setpoint ","-390.46611892947203"
118206,"Left Drive setpoint ","-390.46611892947203"
118206,"DumperJag Current","0.0"
118307,"Climber position ","0.018768310546875"
118308,"Tilter angle ","0.0"
118308,"Drive (left) ","-83.02574764734904"
118308,"Drive (right) ","-0.0"
118308,"Range Finder ","248.77176000000003"
118308,"DumperJag Current","0.0"
118308,"Left Drive setpoint ","-390.46611892947203"
118607,"DumperJag Current","0.0"
118607,"Left Drive setpoint ","-390.46611892947203"
118607,"Left Drive setpoint ","-390.46611892947203"
118607,"Climber ","true"
118608,"Tilter ","true"
118608,"Dumper ","true"
118608,"Drive ","true"
118608,"DumperJag Current","0.0"
118611,"DumperJag Current","0.0"
118611,"Left Drive setpoint ","-390.46611892947203"
118714,"Left Drive setpoint ","-390.46611892947203"
118715,"Climber position ","0.018768310546875"
118715,"Tilter angle ","0.0"
118715,"Drive (left) ","-79.79229186096191"
118715,"Drive (right) ","-0.0"
118715,"Range Finder ","248.77176000000003"
118715,"DumperJag Current","0.0"
118816,"Left Drive setpoint ","-390.46611892947203"
118816,"DumperJag Current","0.0"
118918,"Left Drive setpoint ","-390.46611892947203"
118918,"Climber ","true"
118918,"Tilter ","true"
118918,"Dumper ","true"
118918,"Drive ","true"
118918,"DumperJag Current","0.0"
119019,"Left Drive setpoint ","-390.46611892947203"
119019,"DumperJag Current","0.0"
119120,"Left Drive setpoint ","-390.46611892947203"
119120,"Climber position ","0.018768310546875"
119120,"Tilter angle ","0.0"
119120,"Drive (left) ","-82.45147657089232"
119120,"Drive (right) ","-0.0"
119120,"Range Finder ","248.77176000000003"
119120,"DumperJag Current","0.0"
119221,"Left Drive setpoint ","-390.46611892947203"
119221,"DumperJag Current","0.0"
119322,"DumperJag Current","0.0"
119322,"Left Drive setpoint ","-390.46611892947203"
119322,"Climber ","true"
119322,"Tilter ","true"
119322,"Dumper ","true"
119322,"Drive ","true"
119424,"Left Drive setpoint ","-390.46611892947203"
119424,"DumperJag Current","0.0"
119526,"DumperJag Current","0.0"
119526,"Left Drive setpoint ","-390.46611892947203"
119526,"Climber position ","0.018768310546875"
119526,"Tilter angle ","0.0"
119526,"Drive (left) ","-79.06260444615683"
119526,"Drive (right) ","-0.0"
119526,"Range Finder ","248.77176000000003"
119627,"DumperJag Current","0.0"
119627,"Left Drive setpoint ","-390.46611892947203"
119728,"Left Drive setpoint ","-390.46611892947203"
119728,"DumperJag Current","0.0"
119728,"Climber ","true"
119728,"Tilter ","true"
119728,"Dumper ","true"
119729,"Drive ","true"
119829,"DumperJag Current","0.0"
119829,"Left Drive setpoint ","-390.46611892947203"
119930,"Left Drive setpoint ","-390.46611892947203"
119930,"DumperJag Current","0.0"
119930,"Climber position ","0.018768310546875"
119930,"Tilter angle ","0.0"
119930,"Drive (left) ","-81.31804056218465"
119930,"Drive (right) ","-0.0"
119930,"Range Finder ","248.77176000000003"
120036,"Left Drive setpoint ","-390.46611892947203"
120036,"DumperJag Current","0.0"
120137,"DumperJag Current","0.0"
120137,"Left Drive setpoint ","-390.46611892947203"
120137,"Climber ","true"
120137,"Tilter ","true"
120137,"Dumper ","true"
120137,"Drive ","true"
120239,"Left Drive setpoint ","-390.46611892947203"
120240,"DumperJag Current","0.0"
120339,"Left Drive setpoint ","-390.46611892947203"
120339,"DumperJag Current","0.0"
120339,"Climber position ","0.018768310546875"
120339,"Tilter angle ","0.0"
120339,"Drive (left) ","-78.20596539560954"
120339,"Drive (right) ","-0.0"
120339,"Range Finder ","248.77176000000003"
120440,"Left Drive setpoint ","-390.46611892947203"
120441,"DumperJag Current","0.0"
120542,"DumperJag Current","0.0"
120542,"Left Drive setpoint ","-390.46611892947203"
120542,"Climber ","true"
120542,"Tilter ","true"
120542,"Dumper ","true"
120542,"Drive ","true"
120643,"Left Drive setpoint ","-390.46611892947203"
120643,"DumperJag Current","0.0"
120746,"DumperJag Current","0.0"
120746,"Left Drive setpoint ","-390.46611892947203"
120746,"Climber position ","0.018768310546875"
120746,"Tilter angle ","0.0"
120746,"Drive (left) ","-85.56302339757283"
120847,"Drive (right) ","-0.0"
120847,"Range Finder ","248.77176000000003"
120847,"DumperJag Current","0.0"
120847,"Left Drive setpoint ","-390.46611892947203"
120949,"Left Drive setpoint ","-124.00630023744388"
120949,"DumperJag Current","0.0"
121050,"Climber ","true"
121050,"Tilter ","true"
121050,"Dumper ","true"
121050,"Drive ","true"
121050,"DumperJag Current","0.0"
121050,"Left Drive setpoint ","0.0"
121152,"Left Drive setpoint ","0.0"
121153,"DumperJag Current","0.0"
121257,"Climber position ","0.018768310546875"
121257,"Tilter angle ","0.0"
121257,"Drive (left) ","-22.181396962483724"
121257,"Drive (right) ","-0.0"
121257,"Range Finder ","248.77176000000003"
121257,"DumperJag Current","0.0"
121257,"Left Drive setpoint ","0.0"
121357,"DumperJag Current","0.0"
121357,"Left Drive setpoint ","0.0"
121459,"Left Drive setpoint ","0.0"
121459,"Climber ","true"
121459,"Tilter ","true"
121459,"Dumper ","true"
121459,"Drive ","true"
121459,"DumperJag Current","0.0"
121561,"Left Drive setpoint ","0.0"
121561,"DumperJag Current","0.0"
121661,"Climber position ","0.018768310546875"
121661,"Tilter angle ","0.0"
121661,"Drive (left) ","-2.1909723963419596"
121661,"Drive (right) ","-0.0"
121661,"Range Finder ","248.77176000000003"
121661,"DumperJag Current","0.0"
121661,"Left Drive setpoint ","0.0"
121766,"Left Drive setpoint ","0.0"
121766,"DumperJag Current","0.0"
121866,"Climber ","true"
121866,"Tilter ","true"
121866,"Dumper ","true"
121866,"Drive ","true"
121866,"DumperJag Current","0.0"
121866,"Left Drive setpoint ","0.0"
121967,"Left Drive setpoint ","0.0"
121967,"DumperJag Current","0.0"
122069,"Climber position ","0.018768310546875"
122069,"Tilter angle ","0.0"
122069,"Drive (left) ","0.0"
122069,"Drive (right) ","-0.0"
122069,"Range Finder ","248.77176000000003"
122069,"DumperJag Current","0.0"
122069,"Left Drive setpoint ","0.0"
122170,"DumperJag Current","0.0"
122170,"Left Drive setpoint ","0.0"
122275,"Left Drive setpoint ","0.0"
122275,"Climber ","true"
122276,"Tilter ","true"
122276,"Dumper ","true"
122276,"Drive ","true"
122276,"DumperJag Current","0.0"
122376,"DumperJag Current","0.0"
122376,"Left Drive setpoint ","0.0"
122477,"Left Drive setpoint ","0.0"
122477,"Climber position ","0.018768310546875"
122477,"Tilter angle ","0.0"
122477,"Drive (left) ","0.0"
122477,"Drive (right) ","-0.0"
122477,"Range Finder ","248.77176000000003"
122478,"DumperJag Current","0.0"
122578,"Left Drive setpoint ","0.0"
122578,"DumperJag Current","0.0"
122680,"Left Drive setpoint ","0.0"
122680,"Climber ","true"
122680,"Tilter ","true"
122680,"Dumper ","true"
122680,"Drive ","true"
122680,"DumperJag Current","0.0"
122781,"DumperJag Current","0.0"
122781,"Left Drive setpoint ","0.0"
122882,"Left Drive setpoint ","0.0"
122882,"Climber position ","0.018768310546875"
122882,"Tilter angle ","0.0"
122882,"Drive (left) ","0.0"
122882,"Drive (right) ","-0.0"
122882,"Range Finder ","248.77176000000003"
122882,"DumperJag Current","0.0"
122983,"Left Drive setpoint ","0.0"
122983,"DumperJag Current","0.0"
123086,"DumperJag Current","0.0"
123086,"Left Drive setpoint ","0.0"
123086,"Climber ","true"
123086,"Tilter ","true"
123086,"Dumper ","true"
123086,"Drive ","true"
123187,"Left Drive setpoint ","7.456818243444776"
123188,"DumperJag Current","0.0"
123289,"DumperJag Current","0.0"
123289,"Left Drive setpoint ","27.79359527102145"
123289,"Climber position ","0.018768310546875"
123289,"Tilter angle ","0.0"
123289,"Drive (left) ","-11.813801968129475"
123289,"Drive (right) ","-0.0"
123289,"Range Finder ","248.77176000000003"
123390,"DumperJag Current","0.0"
123390,"Left Drive setpoint ","48.13037229859812"
123491,"Left Drive setpoint ","95.58285202961035"
123491,"DumperJag Current","0.0"
123491,"Climber ","true"
123491,"Tilter ","true"
123491,"Dumper ","true"
123491,"Drive ","true"
123593,"DumperJag Current","0.0"
123593,"Left Drive setpoint ","200.65620000542316"
123696,"Left Drive setpoint ","387.0766560915426"
123696,"DumperJag Current","0.0"
123696,"Climber position ","0.018768310546875"
123696,"Tilter angle ","0.0"
123696,"Drive (left) ","65.33399553298949"
123696,"Drive (right) ","-0.0"
123696,"Range Finder ","248.77176000000003"
123796,"Left Drive setpoint ","390.46611892947203"
123797,"DumperJag Current","0.0"
123897,"DumperJag Current","0.0"
123898,"Left Drive setpoint ","390.46611892947203"
123898,"Climber ","true"
123898,"Tilter ","true"
123898,"Dumper ","true"
123898,"Drive ","true"
123998,"Left Drive setpoint ","390.46611892947203"
123999,"DumperJag Current","0.0"
124100,"Left Drive setpoint ","390.46611892947203"
124100,"DumperJag Current","0.0"
124100,"Climber position ","0.018768310546875"
124100,"Tilter angle ","0.0"
124100,"Drive (left) ","79.05466059010823"
124100,"Drive (right) ","-0.0"
124100,"Range Finder ","248.81244"
124201,"Left Drive setpoint ","390.46611892947203"
124201,"DumperJag Current","0.0"
124303,"DumperJag Current","0.0"
124303,"Left Drive setpoint ","390.46611892947203"
124303,"Climber ","true"
124303,"Tilter ","true"
124303,"Dumper ","true"
124303,"Drive ","true"
124404,"Left Drive setpoint ","390.46611892947203"
124404,"DumperJag Current","0.0"
124506,"DumperJag Current","0.0"
124506,"Left Drive setpoint ","390.46611892947203"
124506,"Climber position ","0.018768310546875"
124506,"Tilter angle ","0.0"
124607,"Drive (left) ","80.89994863433837"
124607,"Drive (right) ","-0.0"
124607,"Range Finder ","248.77176000000003"
124607,"DumperJag Current","0.0"
124607,"Left Drive setpoint ","390.46611892947203"
124744,"Left Drive setpoint ","390.46611892947203"
124744,"DumperJag Current","0.0"
124810,"Climber ","true"
124810,"Tilter ","true"
124810,"Dumper ","true"
124810,"Drive ","true"
124810,"DumperJag Current","0.0"
124810,"Left Drive setpoint ","390.46611892947203"
124911,"Left Drive setpoint ","390.46611892947203"
124911,"DumperJag Current","0.0"
125017,"Climber position ","0.018768310546875"
125017,"Tilter angle ","0.0"
125017,"Drive (left) ","79.27771068751017"
125017,"Drive (right) ","-0.0"
125017,"Range Finder ","248.77176000000003"
125017,"DumperJag Current","0.0"
125017,"Left Drive setpoint ","390.46611892947203"
125117,"DumperJag Current","0.0"
125117,"Left Drive setpoint ","390.46611892947203"
125219,"Left Drive setpoint ","390.46611892947203"
125219,"Climber ","true"
125219,"Tilter ","true"
125219,"Dumper ","true"
125219,"Drive ","true"
125219,"DumperJag Current","0.0"
125322,"DumperJag Current","0.0"
125322,"Left Drive setpoint ","390.46611892947203"
125424,"Climber position ","0.018768310546875"
125424,"Tilter angle ","0.0"
125424,"Drive (left) ","79.73568446172077"
125424,"Drive (right) ","-0.0"
125424,"Range Finder ","248.81244"
125424,"DumperJag Current","0.0"
125424,"Left Drive setpoint ","390.46611892947203"
125525,"DumperJag Current","0.0"
125525,"Left Drive setpoint ","0.0"
125626,"Left Drive setpoint ","0.0"
125626,"Climber ","true"
125626,"Tilter ","true"
125626,"Dumper ","true"
125626,"Drive ","true"
125626,"DumperJag Current","0.0"
125728,"DumperJag Current","0.0"
125728,"Left Drive setpoint ","0.0"
125828,"Left Drive setpoint ","0.0"
125829,"Climber position ","0.018768310546875"
125829,"Tilter angle ","0.0"
125829,"Drive (left) ","48.85444583943684"
125829,"Drive (right) ","-0.0"
125829,"Range Finder ","248.77176000000003"
125829,"DumperJag Current","0.0"
125930,"Left Drive setpoint ","0.0"
125931,"DumperJag Current","0.0"
126032,"DumperJag Current","0.0"
126032,"Left Drive setpoint ","217.6035141950704"
126032,"Climber ","true"
126032,"Tilter ","true"
126032,"Dumper ","true"
126032,"Drive ","true"
126138,"Left Drive setpoint ","390.46611892947203"
126138,"DumperJag Current","0.0"
126238,"DumperJag Current","0.0"
126238,"Left Drive setpoint ","390.46611892947203"
126239,"Climber position ","0.018768310546875"
126239,"Tilter angle ","0.0"
126239,"Drive (left) ","77.45146476338704"
126239,"Drive (right) ","-0.0"
126239,"Range Finder ","248.77176000000003"
126338,"Left Drive setpoint ","390.46611892947203"
126338,"DumperJag Current","0.0"
126441,"Left Drive setpoint ","390.46611892947203"
126441,"Climber ","true"
126441,"Tilter ","true"
126441,"Dumper ","true"
126441,"Drive ","true"
126441,"DumperJag Current","0.0"
126542,"DumperJag Current","0.0"
126542,"Left Drive setpoint ","390.46611892947203"
126642,"Left Drive setpoint ","390.46611892947203"
126643,"Climber position ","0.018768310546875"
126643,"Tilter angle ","0.0"
126643,"Drive (left) ","79.2298068283081"
126643,"Drive (right) ","-0.0"
126643,"Range Finder ","248.77176000000003"
126643,"DumperJag Current","0.0"
126743,"Left Drive setpoint ","390.46611892947203"
126744,"DumperJag Current","0.0"
126845,"DumperJag Current","0.0"
126845,"Left Drive setpoint ","390.46611892947203"
126845,"Climber ","true"
126845,"Tilter ","true"
126845,"Dumper ","true"
126845,"Drive ","true"
126946,"Left Drive setpoint ","390.46611892947203"
126946,"DumperJag Current","0.0"
127047,"DumperJag Current","0.0"
127047,"Left Drive setpoint ","390.46611892947203"
127047,"Climber position ","0.018768310546875"
127047,"Tilter angle ","0.0"
127047,"Drive (left) ","79.37368722457884"
127047,"Drive (right) ","-0.0"
127047,"Range Finder ","248.81244"
127149,"Left Drive setpoint ","390.46611892947203"
127149,"DumperJag Current","0.0"
127251,"DumperJag Current","0.0"
127251,"Left Drive setpoint ","390.46611892947203"
127251,"Climber ","true"
127251,"Tilter ","true"
127251,"Dumper ","true"
127251,"Drive ","true"
127352,"Left Drive setpoint ","390.46611892947203"
127352,"DumperJag Current","0.0"
127456,"DumperJag Current","0.0"
127456,"Left Drive setpoint ","390.46611892947203"
127457,"Climber position ","0.018768310546875"
127457,"Tilter angle ","0.0"
127457,"Drive (left) ","79.2298068283081"
127457,"Drive (right) ","-0.0"
127457,"Range Finder ","248.81244"
127557,"DumperJag Current","0.0"
127557,"Left Drive setpoint ","390.46611892947203"
127659,"Left Drive setpoint ","390.46611892947203"
127659,"DumperJag Current","0.0"
127659,"Climber ","true"
127659,"Tilter ","true"
127659,"Dumper ","true"
127659,"Drive ","true"
127761,"DumperJag Current","0.0"
127761,"Left Drive setpoint ","390.46611892947203"
127862,"DumperJag Current","0.0"
127862,"Left Drive setpoint ","390.46611892947203"
127862,"Climber position ","0.018768310546875"
127862,"Tilter angle ","0.0"
127862,"Drive (left) ","79.40573150812784"
127862,"Drive (right) ","-0.0"
127862,"Range Finder ","248.77176000000003"
127963,"DumperJag Current","0.0"
127963,"Left Drive setpoint ","390.46611892947203"
128064,"Left Drive setpoint ","390.46611892947203"
128064,"DumperJag Current","0.0"
128064,"Climber ","true"
128064,"Tilter ","true"
128064,"Dumper ","true"
128064,"Drive ","true"
128165,"DumperJag Current","0.0"
128165,"Left Drive setpoint ","390.46611892947203"
128266,"Left Drive setpoint ","390.46611892947203"
128267,"DumperJag Current","0.0"
128267,"Climber position ","0.018768310546875"
128267,"Tilter angle ","0.0"
128267,"Drive (left) ","80.32999493891398"
128267,"Drive (right) ","-0.0"
128267,"Range Finder ","248.81244"
128368,"Left Drive setpoint ","390.46611892947203"
128368,"DumperJag Current","0.0"
128470,"DumperJag Current","0.0"
128470,"Left Drive setpoint ","390.46611892947203"
128470,"Climber ","true"
128470,"Tilter ","true"
128470,"Dumper ","true"
128470,"Drive ","true"
128792,"Left Drive setpoint ","390.46611892947203"
128792,"DumperJag Current","0.0"
128792,"DumperJag Current","0.0"
128792,"Left Drive setpoint ","390.46611892947203"
128792,"Climber position ","0.018768310546875"
128792,"Tilter angle ","0.0"
128792,"Drive (left) ","80.18263187611896"
128792,"Drive (right) ","-0.0"
128793,"Range Finder ","248.81244"
128793,"DumperJag Current","0.0"
128793,"Left Drive setpoint ","390.46611892947203"
128878,"Left Drive setpoint ","390.46611892947203"
128878,"DumperJag Current","0.0"
128878,"Climber ","true"
128878,"Tilter ","true"
128878,"Dumper ","true"
128878,"Drive ","true"
128979,"DumperJag Current","0.0"
128979,"Left Drive setpoint ","390.46611892947203"
129081,"Left Drive setpoint ","390.46611892947203"
129081,"DumperJag Current","0.0"
129081,"Climber position ","0.018768310546875"
129183,"Tilter angle ","0.0"
129183,"Drive (left) ","79.34967120641072"
129183,"Drive (right) ","-0.0"
129183,"Range Finder ","248.81244"
129183,"DumperJag Current","0.0"
129183,"Left Drive setpoint ","390.46611892947203"
129284,"Left Drive setpoint ","390.46611892947203"
129284,"DumperJag Current","0.0"
129385,"Climber ","true"
129385,"Tilter ","true"
129385,"Dumper ","true"
129385,"Drive ","true"
129385,"DumperJag Current","0.0"
129386,"Left Drive setpoint ","390.46611892947203"
129487,"Left Drive setpoint ","390.46611892947203"
129487,"DumperJag Current","0.0"
129589,"Climber position ","0.018768310546875"
129589,"Tilter angle ","0.0"
129589,"Drive (left) ","80.49437429784139"
129589,"Drive (right) ","-0.0"
129589,"Range Finder ","248.77176000000003"
129589,"DumperJag Current","0.0"
129589,"Left Drive setpoint ","390.46611892947203"
129690,"DumperJag Current","0.0"
129691,"Left Drive setpoint ","390.46611892947203"
129792,"Left Drive setpoint ","390.46611892947203"
129792,"Climber ","true"
129792,"Tilter ","true"
129792,"Dumper ","true"
129792,"Drive ","true"
129792,"DumperJag Current","0.0"
129896,"DumperJag Current","0.0"
129896,"Left Drive setpoint ","390.46611892947203"
129997,"Left Drive setpoint ","390.46611892947203"
129998,"Climber position ","0.018768310546875"
129998,"Tilter angle ","0.0"
129998,"Drive (left) ","81.57942500152588"
129998,"Drive (right) ","-0.0"
129998,"Range Finder ","248.81244"
129998,"DumperJag Current","0.0"
130099,"Left Drive setpoint ","390.46611892947203"
130099,"DumperJag Current","0.0"
130201,"DumperJag Current","0.0"
130201,"Left Drive setpoint ","390.46611892947203"
130202,"Climber ","true"
130202,"Tilter ","true"
130202,"Dumper ","true"
130202,"Drive ","true"
130302,"DumperJag Current","0.0"
130302,"Left Drive setpoint ","390.46611892947203"
130403,"Left Drive setpoint ","-103.50939110728788"
130403,"Climber position ","0.018768310546875"
130403,"Tilter angle ","0.0"
130403,"Drive (left) ","61.61422319437663"
130403,"Drive (right) ","-0.0"
130403,"Range Finder ","248.77176000000003"
130403,"DumperJag Current","0.0"
130505,"Left Drive setpoint ","-390.46611892947203"
130505,"DumperJag Current","0.0"
130607,"DumperJag Current","0.0"
130607,"Left Drive setpoint ","-390.46611892947203"
130607,"Climber ","true"
130607,"Tilter ","true"
130607,"Dumper ","true"
130607,"Drive ","true"
130707,"Left Drive setpoint ","-390.46611892947203"
130707,"DumperJag Current","0.0"
130809,"DumperJag Current","0.0"
130809,"Left Drive setpoint ","-390.46611892947203"
130809,"Climber position ","0.018768310546875"
130809,"Tilter angle ","0.0"
130809,"Drive (left) ","-74.6302391456604"
130809,"Drive (right) ","-0.0"
130809,"Range Finder ","248.77176000000003"
130910,"DumperJag Current","0.0"
130910,"Left Drive setpoint ","-390.46611892947203"
131011,"Left Drive setpoint ","-390.46611892947203"
131011,"DumperJag Current","0.0"
131011,"Climber ","true"
131011,"Tilter ","true"
131012,"Dumper ","true"
131012,"Drive ","true"
131115,"DumperJag Current","0.0"
131115,"Left Drive setpoint ","-390.46611892947203"
131216,"Left Drive setpoint ","-390.46611892947203"
131217,"DumperJag Current","0.0"
131217,"Climber position ","0.018768310546875"
131217,"Tilter angle ","0.0"
131217,"Drive (left) ","-82.46011758550007"
131217,"Drive (right) ","-0.0"
131217,"Range Finder ","248.81244"
131320,"Left Drive setpoint ","-390.46611892947203"
131320,"DumperJag Current","0.0"
131422,"DumperJag Current","0.0"
131422,"Left Drive setpoint ","-390.46611892947203"
131423,"Climber ","true"
131423,"Tilter ","true"
131423,"Dumper ","true"
131423,"Drive ","true"
131522,"DumperJag Current","0.0"
131522,"Left Drive setpoint ","-390.46611892947203"
131624,"Left Drive setpoint ","-390.46611892947203"
131625,"DumperJag Current","0.0"
131625,"Climber position ","0.018768310546875"
131625,"Tilter angle ","0.0"
131625,"Drive (left) ","-77.74997367757162"
131625,"Drive (right) ","-0.0"
131625,"Range Finder ","248.85312"
131725,"Left Drive setpoint ","-390.46611892947203"
131725,"DumperJag Current","0.0"
131826,"DumperJag Current","0.0"
131826,"Left Drive setpoint ","-390.46611892947203"
131826,"Climber ","true"
131826,"Tilter ","true"
131826,"Dumper ","true"
131826,"Drive ","true"
131928,"Left Drive setpoint ","-390.46611892947203"
131928,"DumperJag Current","0.0"
132029,"DumperJag Current","0.0"
132029,"Left Drive setpoint ","-390.46611892947203"
132029,"Climber position ","0.018768310546875"
132029,"Tilter angle ","0.0"
132030,"Drive (left) ","-82.30484192937215"
132131,"Drive (right) ","-0.0"
132131,"Range Finder ","248.77176000000003"
132131,"DumperJag Current","0.0"
132131,"Left Drive setpoint ","-390.46611892947203"
132233,"Left Drive setpoint ","-390.46611892947203"
132233,"DumperJag Current","0.0"
132337,"Climber ","true"
132337,"Tilter ","true"
132337,"Dumper ","true"
132337,"Drive ","true"
132338,"DumperJag Current","0.0"
132338,"Left Drive setpoint ","-390.46611892947203"
132439,"Left Drive setpoint ","-390.46611892947203"
132439,"DumperJag Current","0.0"
132540,"Climber position ","0.018768310546875"
132540,"Tilter angle ","0.0"
132540,"Drive (left) ","-80.5520602607727"
132540,"Drive (right) ","-0.0"
132540,"Range Finder ","248.77176000000003"
132540,"DumperJag Current","0.0"
132540,"Left Drive setpoint ","-390.46611892947203"
132642,"Left Drive setpoint ","-390.46611892947203"
132642,"DumperJag Current","0.0"
132743,"Climber ","true"
132743,"Tilter ","true"
132744,"Dumper ","true"
132744,"Drive ","true"
132744,"DumperJag Current","0.0"
132744,"Left Drive setpoint ","-390.46611892947203"
132845,"Left Drive setpoint ","-390.46611892947203"
132845,"DumperJag Current","0.0"
132946,"Climber position ","0.018768310546875"
132946,"Tilter angle ","0.0"
132946,"Drive (left) ","-79.26173856608072"
132946,"Drive (right) ","-0.0"
132946,"Range Finder ","248.77176000000003"
132946,"DumperJag Current","0.0"
132946,"Left Drive setpoint ","-390.46611892947203"
133047,"DumperJag Current","0.0"
133047,"Left Drive setpoint ","-390.46611892947203"
133149,"Left Drive setpoint ","-390.46611892947203"
133149,"Climber ","true"
133149,"Tilter ","true"
133149,"Dumper ","true"
133149,"Drive ","true"
133149,"DumperJag Current","0.0"
133250,"DumperJag Current","0.0"
133250,"Left Drive setpoint ","-390.46611892947203"
133351,"Left Drive setpoint ","-390.46611892947203"
133351,"Climber position ","0.018768310546875"
133352,"Tilter angle ","0.0"
133352,"Drive (left) ","-76.2948005569458"
133352,"Drive (right) ","-0.0"
133352,"Range Finder ","248.77176000000003"
133352,"DumperJag Current","0.0"
133456,"Left Drive setpoint ","-390.46611892947203"
133457,"DumperJag Current","0.0"
133557,"DumperJag Current","0.0"
133557,"Left Drive setpoint ","-390.46611892947203"
133557,"Climber ","true"
133557,"Tilter ","true"
133557,"Dumper ","true"
133557,"Drive ","true"
133658,"Left Drive setpoint ","-390.46611892947203"
133659,"DumperJag Current","0.0"
133761,"DumperJag Current","0.0"
133761,"Left Drive setpoint ","-390.46611892947203"
133761,"Climber position ","0.018768310546875"
133761,"Tilter angle ","0.0"
133761,"Drive (left) ","-81.50336594060262"
133761,"Drive (right) ","-0.0"
133761,"Range Finder ","248.77176000000003"
133862,"Left Drive setpoint ","-390.46611892947203"
133862,"DumperJag Current","0.0"
133963,"DumperJag Current","0.0"
133963,"Left Drive setpoint ","-390.46611892947203"
133964,"Climber ","true"
133964,"Tilter ","true"
133964,"Dumper ","true"
133964,"Drive ","true"
134065,"Left Drive setpoint ","-390.46611892947203"
134065,"DumperJag Current","0.0"
134167,"DumperJag Current","0.0"
134167,"Left Drive setpoint ","-390.46611892947203"
134167,"Climber position ","0.018768310546875"
134167,"Tilter angle ","0.0"
134167,"Drive (left) ","-78.64374032923381"
134167,"Drive (right) ","-0.0"
134167,"Range Finder ","248.81244"
134269,"DumperJag Current","0.0"
134269,"Left Drive setpoint ","-390.46611892947203"
134370,"Left Drive setpoint ","-390.46611892947203"
134370,"DumperJag Current","0.0"
134370,"Climber ","true"
134370,"Tilter ","true"
134371,"Dumper ","true"
134371,"Drive ","true"
134471,"DumperJag Current","0.0"
134471,"Left Drive setpoint ","-390.46611892947203"
134574,"Left Drive setpoint ","-390.46611892947203"
134575,"DumperJag Current","0.0"
134575,"Climber position ","0.018768310546875"
134575,"Tilter angle ","0.0"
134575,"Drive (left) ","-78.85657064488728"
134575,"Drive (right) ","-0.0"
134575,"Range Finder ","248.81244"
134678,"Left Drive setpoint ","-390.46611892947203"
134678,"DumperJag Current","0.0"
